Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
705.0	0.6131324620992228	0.10227665894025084	0.2845908789605263	36.72455844507285	15.511438733655606	57.27433836550041	621326.7691998782	0.9718610038617794	0.28407077043124485	4703.62676088311	80.0
706.0	0.5661570655090273	0.09444069051152175	0.3394022439794509	39.0467428127803	17.70465193154962	52.71456630424888	660614.7925761731	0.9880345552504416	0.341067921196889	5014.6501954718515	80.0
707.0	0.5151787803043794	0.08593700001798064	0.3988842196776401	39.04555149952618	17.71569961589526	52.71365681955649	660594.6372673926	0.988006974861851	0.3410792897555439	5014.6501954718515	80.0
708.0	0.4615079195719938	0.07698416085601245	0.4615079195719938	39.0491967965678	17.74525617320903	52.70340082240381	660656.3104563849	0.9881128068924064	0.3412074897199524	5014.6501954718515	80.0
709.0	0.4067752950795238	0.06785420882418662	0.5253704960962896	39.050337729747035	17.87541591604032	52.682816944580495	660675.613406676	0.9881722718302124	0.34146478819274384	5014.6501954718515	80.0
710.0	0.3527448107897652	0.05884138083729406	0.5884138083729407	39.050337729747035	17.87541591604032	52.682816944580495	660675.613406676	0.9881722718302124	0.34146478819274384	5014.6501954718515	80.0
711.0	0.7234562861014728	0.15586393194986448	0.12067978194866266	36.68718705714521	15.253946964473014	57.65214874624855	620694.4990050894	0.9697366961408269	0.2793481406718932	4703.6267608831095	80.0
712.0	0.6988672364241985	0.15056638178790077	0.15056638178790077	36.70981648090391	15.350061282450977	57.43524888593901	621077.3563449231	0.9710888770684556	0.2820593889257623	4703.6267608831095	80.0
713.0	0.6694787410537852	0.14423482239651478	0.18628643654969995	36.70981648090391	15.350061282450977	57.43524888593901	621077.3563449231	0.9710888770684556	0.2820593889257623	4703.6267608831095	80.0
714.0	0.6349912558728379	0.13680471895193544	0.2282040251752266	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
715.0	0.5953790184874689	0.12827052111465376	0.27635046039787725	36.72455844507285	15.511438733655606	57.27433836550041	621326.7691998782	0.9718610038617794	0.28407077043124485	4703.62676088311	80.0
716.0	0.5509861298352405	0.11870636318434541	0.330307506980414	36.72455844507285	15.511438733655606	57.27433836550041	621326.7691998782	0.9718610038617794	0.28407077043124485	4703.62676088311	80.0
717.0	0.5025865234255633	0.10827898408105557	0.3891344924933812	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
718.0	0.45137689766913247	0.0972462046617351	0.45137689766913247	39.056602836027935	17.680963469584118	52.70900310114586	660781.6100042942	0.9882695512627665	0.3411374612356768	5014.6501954718515	80.0
719.0	0.39888421967764	0.08593700001798064	0.5151787803043794	39.05038810982192	17.73420848886339	52.7043103070962	660676.4657651654	0.9881401438988233	0.3411961211612975	5014.6501954718515	80.0
720.0	0.34679547038253683	0.07471481917380622	0.5784897104436568	39.05781670235915	17.81810423185506	52.684734051154734	660802.1468787385	0.9883332397913314	0.3414408243605658	5014.6501954718515	80.0
721.0	0.6920099180197187	0.19255587038063504	0.11543421159964617	36.6902705736129	15.226474835255953	57.67572430289035	620746.6676738431	0.9699234247806511	0.2790534462138706	4703.6267608831095	80.0
722.0	0.6694787410537852	0.18628643654969995	0.14423482239651478	36.68718705714521	15.253946964473014	57.65214874624855	620694.4990050894	0.9697366961408269	0.2793481406718932	4703.6267608831095	80.0
723.0	0.6424621697820907	0.17876891510895468	0.17876891510895468	36.71677709972499	15.336060958250178	57.42284213798279	621195.1200155253	0.9714218562779974	0.2822144732752151	4703.6267608831095	80.0
724.0	0.6106358202570776	0.16991304429807916	0.21945113544484326	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
725.0	0.5739161458373259	0.15969557676781268	0.26638827739486154	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
726.0	0.5325550387844682	0.14818660303625023	0.3192583581792816	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
727.0	0.48720606070806094	0.13556798050355104	0.37722595878838805	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
728.0	0.438932247402863	0.12213550519427406	0.438932247402863	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
729.0	0.38913449249338117	0.10827898408105559	0.5025865234255633	39.056602836027935	17.680963469584118	52.70900310114586	660781.6100042942	0.9882695512627665	0.3411374612356768	5014.6501954718515	80.0
730.0	0.3394022439794508	0.09444069051152175	0.5661570655090274	39.06522274181929	17.753811528230145	52.69033632989679	660927.446426648	0.9884870775364154	0.34137079587629016	5014.6501954718515	80.0
731.0	0.6552258038078672	0.23547594466020838	0.10929825153192438	36.69723119243398	15.212474511055154	57.66331755493413	620864.4313444452	0.9702698268995165	0.2792085305633234	4703.6267608831095	80.0
732.0	0.6349912558728379	0.2282040251752266	0.13680471895193544	36.69723119243398	15.212474511055154	57.66331755493413	620864.4313444452	0.9702698268995165	0.2792085305633234	4703.6267608831095	80.0
733.0	0.6106358202570775	0.21945113544484324	0.16991304429807913	36.71986061619268	15.308588829033114	57.44641769462459	621247.288684279	0.9715981872539787	0.28191977881719255	4703.6267608831095	80.0
734.0	0.5818138716526946	0.20909306417365264	0.20909306417365264	36.72470696584198	15.355737365523733	57.37980071695805	621329.2819579222	0.9717816027669004	0.28275249103802436	4703.6267608831095	80.0
735.0	0.548383837505986	0.19707893282386293	0.25453722967015097	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
736.0	0.5104995419159751	0.1834640229103635	0.30603643517366125	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
737.0	0.46868151778095213	0.16843540425738776	0.3628830779616602	39.02828441098975	17.168248070060148	52.952623529826845	660302.5029358151	0.9872845471811655	0.3380922058771645	5014.6501954718515	80.0
738.0	0.4238399159412301	0.1523201681175398	0.4238399159412301	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
739.0	0.377225958788388	0.13556798050355104	0.48720606070806094	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
740.0	0.33030750698041383	0.1187063631843454	0.5509861298352406	39.056602836027935	17.680963469584118	52.70900310114586	660781.6100042942	0.9882695512627665	0.3411374612356768	5014.6501954718515	80.0
741.0	0.6131324620992228	0.2845908789605263	0.10227665894025084	36.66227725391667	14.464273943472461	59.67159634783604	620273.0609206931	0.9665756974361689	0.2541050456520495	4703.62676088311	80.0
742.0	0.5953790184874689	0.27635046039787725	0.12827052111465376	36.70116159903441	15.203344219207231	57.6645405740804	620930.9281775749	0.9704559510624264	0.27919324282399505	4703.62676088311	80.0
743.0	0.5739161458373258	0.2663882773948615	0.15969557676781265	36.69723119243398	15.212474511055154	57.66331755493413	620864.4313444452	0.9702698268995165	0.2792085305633234	4703.6267608831095	80.0
744.0	0.548383837505986	0.25453722967015097	0.19707893282386293	36.71986061619268	15.308588829033114	57.44641769462459	621247.288684279	0.9715981872539787	0.28191977881719255	4703.6267608831095	80.0
746.0	0.48457990806610035	0.22492206902727188	0.29049802290662763	36.736712745891644	15.411742062523777	57.295957629402686	621532.4025084698	0.9724970338079875	0.2838005296324664	4703.62676088311	80.0
747.0	0.44674317314805684	0.20735981239767612	0.3458970144542669	39.003646455730106	16.838254546187642	53.15580313955788	659885.6641285069	0.986478145010451	0.33555246075552647	5014.6501954718515	80.0
748.0	0.40581798793588053	0.18836402412823888	0.40581798793588053	39.04420804345667	17.32521397086618	52.86163387855968	660571.907920749	0.9877499836834909	0.339229576518004	5014.6501954718515	80.0
749.0	0.36288307796166014	0.16843540425738776	0.4686815177809522	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
750.0	0.31925835817928144	0.1481866030362502	0.5325550387844683	39.05295753898632	17.651406912270346	52.719259098298544	660719.9368153019	0.9881651147319598	0.3410092612712682	5014.6501954718515	80.0
751.0	0.5661570655090273	0.3394022439794509	0.09444069051152175	36.720978753829804	14.25483012588595	60.055959503018556	621266.2059667463	0.9695548997060843	0.24930050621226807	4703.626760883111	80.0
752.0	0.5509861298352405	0.330307506980414	0.11870636318434541	36.66227725391667	14.464273943472461	59.67159634783604	620273.0609206931	0.9665756974361689	0.2541050456520495	4703.62676088311	80.0
753.0	0.5325550387844681	0.31925835817928155	0.14818660303625023	36.70116159903441	15.203344219207231	57.6645405740804	620930.9281775749	0.9704559510624264	0.27919324282399505	4703.62676088311	80.0
754.0	0.5104995419159751	0.30603643517366125	0.1834640229103635	36.70116159903441	15.203344219207231	57.6645405740804	620930.9281775749	0.9704559510624264	0.27919324282399505	4703.62676088311	80.0
755.0	0.48457990806610035	0.29049802290662763	0.22492206902727188	36.731720888910104	15.319134944458748	57.404599292746106	621447.9474598055	0.9721312838151155	0.2824425088406737	4703.6267608831095	80.0
756.0	0.45475867421926114	0.2726206628903694	0.2726206628903694	36.74064315249207	15.402611770675854	57.29718064854894	621598.8993415994	0.9726692146608447	0.28378524189313825	4703.62676088311	80.0
757.0	0.4212747217587451	0.25254756075186185	0.3261777174893931	38.987126205864	16.605505699748647	53.31826681239614	659606.1652342988	0.9859169040230149	0.3335216648450483	5014.6501954718515	80.0
